04/08/2014;8.2613 	
01/08/2014;8.2358 	
31/07/2014;8.2138 	
30/07/2014;8.1855 	
29/07/2014;8.1855 	
28/07/2014;8.1769 	
25/07/2014;8.1680 	
24/07/2014;8.1680 	
23/07/2014;8.1685 	
22/07/2014;8.1695 	
21/07/2014;8.1632 	
18/07/2014;8.1473 	
17/07/2014;8.1475 	
16/07/2014;8.1478 	
15/07/2014;8.1480 	
14/07/2014;8.1480 	
11/07/2014;8.1520 	
10/07/2014;8.1405 	
09/07/2014;8.1405 	
08/07/2014;8.1405 	
07/07/2014;8.1385 	
04/07/2014;8.1387 	
03/07/2014;8.1395 	
02/07/2014;8.1380 	
01/07/2014;8.1312 	
